Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Grant County, Kansas",250,"2,992","2,977","2,997","34,186,343",880,1,1
"Gray County, Kansas",478,"3,352","3,394","3,159","31,818,760",741,1,1
"Greeley County, Kansas",69,642,627,630,"5,328,323",648,1,1
"Greenwood County, Kansas",216,"1,780","1,719","1,870","14,245,336",612,1,1
"Hamilton County, Kansas",99,"1,469","1,497","1,481","14,468,618",751,1,1
"Harper County, Kansas",211,"2,265","2,300","2,354","22,851,300",762,1,1
"Harvey County, Kansas",762,"14,066","14,262","14,221","136,016,076",738,1,1
"Haskell County, Kansas",168,"1,724","1,750","1,759","19,177,624",846,1,1
"Hodgeman County, Kansas",80,565,611,577,"4,799,510",632,1,1
"Jackson County, Kansas",313,"4,265","4,273","4,265","35,629,696",642,1,1
"Jefferson County, Kansas",378,"3,807","3,738","3,695","34,228,490",703,1,1
"Jewell County, Kansas",105,772,764,767,"5,816,636",583,1,1
"Johnson County, Kansas","24,018","350,891","353,460","353,860","5,171,490,816","1,128",1,1
"Kearny County, Kansas",134,"1,468","1,484","1,462","14,487,024",757,1,1
"Kingman County, Kansas",240,"2,407","2,433","2,397","23,176,435",739,1,1
"Kiowa County, Kansas",107,"1,160","1,183","1,173","8,557,587",562,1,1
"Labette County, Kansas",479,"9,101","9,134","9,126","87,393,749",737,1,1
"Lane County, Kansas",88,668,635,679,"6,677,887",778,1,1
"Leavenworth County, Kansas","1,435","21,289","21,146","20,905","247,707,082",902,1,1
"Lincoln County, Kansas",111,"1,030","1,051","1,013","9,406,102",702,1,1
"Linn County, Kansas",249,"2,012","1,976","1,982","22,425,770",867,1,1
"Logan County, Kansas",131,"1,290","1,289","1,331","11,070,721",653,1,1
"Lyon County, Kansas",846,"15,165","15,191","15,194","138,899,102",704,1,1
"McPherson County, Kansas",943,"15,151","15,148","15,251","179,817,035",911,1,1
"Marion County, Kansas",329,"3,645","3,636","3,615","30,249,194",641,1,1
"Marshall County, Kansas",387,"4,548","4,587","4,592","45,700,756",768,1,1
"Meade County, Kansas",157,"1,709","1,684","1,693","18,645,575",846,1,1
"Miami County, Kansas",815,"8,680","8,652","8,572","86,392,231",770,1,1
"Mitchell County, Kansas",264,"3,253","3,222","3,232","28,879,780",687,1,1
"Montgomery County, Kansas","1,750","14,760","14,708","14,599","141,511,884",741,1,1
"Morris County, Kansas",156,"1,577","1,553","1,528","12,505,145",620,1,1
"Morton County, Kansas",104,885,857,847,"7,891,946",703,1,1
"Nemaha County, Kansas",399,"5,060","5,037","5,078","48,750,573",741,1,1
"Neosho County, Kansas",476,"6,200","6,165","6,199","58,368,612",726,1,1
"Ness County, Kansas",154,"1,097","1,095","1,104","10,850,191",760,1,1
"Norton County, Kansas",201,"2,370","2,349","2,337","22,930,348",750,1,1
"Osage County, Kansas",318,"2,850","2,851","2,830","21,433,749",580,1,1
"Osborne County, Kansas",187,"1,521","1,511","1,513","14,167,040",719,1,1
"Ottawa County, Kansas",175,"1,276","1,295","1,285","10,239,915",613,1,1
"Pawnee County, Kansas",216,"2,726","2,697","2,748","27,354,040",773,1,1
"Phillips County, Kansas",249,"2,427","2,418","2,444","22,513,603",713,1,1
"Pottawatomie County, Kansas",648,"9,961","9,882","9,806","102,068,637",794,1,1
"Pratt County, Kansas",362,"4,615","4,605","4,616","48,796,404",814,1,1
"Rawlins County, Kansas",125,937,947,978,"8,918,975",719,1,1
"Reno County, Kansas","1,621","26,586","26,493","26,492","265,427,444",770,1,1
"Republic County, Kansas",218,"1,933","1,969","1,980","15,426,283",605,1,1
"Rice County, Kansas",319,"3,942","3,899","3,904","39,651,179",779,1,1
"Riley County, Kansas","1,730","29,653","29,876","29,341","297,513,056",773,1,1
"Rooks County, Kansas",208,"1,812","1,885","1,831","16,386,402",684,1,1
"Rush County, Kansas",109,"1,104","1,069","1,090","10,101,596",714,1,1
"Russell County, Kansas",296,"2,504","2,501","2,568","22,553,918",687,1,1
"Saline County, Kansas","1,492","30,066","30,336","30,146","307,224,282",783,1,1
"Scott County, Kansas",267,"2,336","2,328","2,353","24,662,435",811,1,1
"Sedgwick County, Kansas","12,713","254,188","255,798","256,062","3,137,977,233",945,1,1
"Seward County, Kansas",598,"10,718","10,801","10,734","111,640,385",799,1,1
"Shawnee County, Kansas","5,123","97,082","97,939","96,983","1,130,680,789",894,1,1
"Sheridan County, Kansas",131,976,981,993,"10,336,398",809,1,1
"Sherman County, Kansas",255,"2,446","2,447","2,466","22,862,260",717,1,1
"Smith County, Kansas",163,"1,361","1,365","1,361","11,204,147",633,1,1
"Stafford County, Kansas",182,"1,253","1,236","1,231","10,793,096",670,1,1
"Stanton County, Kansas",106,880,861,825,"9,102,262",819,1,1
"Stevens County, Kansas",194,"1,783","1,811","1,781","17,284,502",742,1,1
"Sumner County, Kansas",522,"6,914","6,924","6,928","63,378,293",704,1,1
"Thomas County, Kansas",400,"4,112","4,168","4,108","38,125,625",710,1,1
"Trego County, Kansas",133,"1,198","1,238","1,258","10,776,582",673,1,1
"Wabaunsee County, Kansas",178,"1,330","1,345","1,348","11,464,818",658,1,1
"Wallace County, Kansas",91,531,529,504,"4,707,749",695,1,1
"Washington County, Kansas",281,"2,039","2,046","2,073","16,180,125",606,1,1
"Wichita County, Kansas",111,"1,099","1,057","1,016","12,995,715",945,1,1
"Wilson County, Kansas",239,"3,747","3,747","3,716","34,088,463",702,1,1
"Woodson County, Kansas",102,719,705,741,"5,184,936",553,1,1
"Wyandotte County, Kansas","3,504","91,530","91,956","92,573","1,295,032,329","1,083",1,1
"Unknown Or Undefined, Kansas","2,031","24,347","23,679","23,352","391,762,908","1,267",1,1
Kentucky,"121,516","1,900,944","1,919,555","1,913,783","22,972,706,854",925,1,1
"Adair County, Kentucky",388,"4,597","4,656","4,632","39,741,589",661,1,1
"Allen County, Kentucky",297,"4,686","4,671","4,608","43,842,392",724,1,1
"Anderson County, Kentucky",419,"4,849","4,948","4,939","47,952,562",751,1,1
"Ballard County, Kentucky",166,"1,493","1,481","1,489","17,477,710",904,1,1
"Barren County, Kentucky","1,035","17,011","16,998","16,873","157,608,660",715,1,1
"Bath County, Kentucky",188,"1,942","1,940","1,921","16,870,503",671,1,1
"Bell County, Kentucky",557,"8,264","8,274","8,198","74,271,660",693,1,1
"Boone County, Kentucky","4,447","94,051","96,580","96,961","1,160,828,161",931,1,1
"Bourbon County, Kentucky",528,"6,611","6,536","6,554","70,268,341",823,1,1
"Boyd County, Kentucky","1,567","24,445","24,712","24,563","295,755,290",926,1,1
"Boyle County, Kentucky",841,"13,891","14,052","14,240","150,771,139",825,1,1
"Bracken County, Kentucky",159,"1,430","1,404","1,375","13,271,631",728,1,1
"Breathitt County, Kentucky",319,"3,013","3,031","3,000","26,025,492",664,1,1
"Breckinridge County, Kentucky",355,"3,479","3,480","3,459","30,620,475",678,1,1
"Bullitt County, Kentucky","1,312","26,323","27,711","27,724","283,176,953",799,1,1
"Butler County, Kentucky",258,"2,834","2,857","2,835","26,345,062",713,1,1
"Caldwell County, Kentucky",342,"4,144","4,194","4,229","37,315,505",685,1,1
"Calloway County, Kentucky","1,010","16,535","16,595","16,545","154,124,354",716,1,1
"Campbell County, Kentucky","2,240","30,708","30,631","30,787","346,100,554",867,1,1
"Carlisle County, Kentucky",130,"1,063","1,069","1,061","8,447,571",611,1,1
"Carroll County, Kentucky",311,"7,150","7,331","7,305","101,845,657","1,079",1,1
"Carter County, Kentucky",546,"5,556","5,620","5,583","47,171,241",650,1,1
"Casey County, Kentucky",287,"3,948","3,945","3,927","31,282,159",611,1,1
"Christian County, Kentucky","1,667","30,964","31,478","31,062","340,908,093",841,1,1
"Clark County, Kentucky",848,"15,047","15,234","14,933","166,897,642",852,1,1
"Clay County, Kentucky",379,"4,053","4,097","4,143","37,499,094",704,1,1
"Clinton County, Kentucky",255,"3,918","3,857","3,911","30,353,825",599,1,1
"Crittenden County, Kentucky",176,"2,009","2,007","1,979","16,596,546",639,1,1
"Cumberland County, Kentucky",138,"1,915","1,909","1,904","19,246,975",775,1,1
"Daviess County, Kentucky","2,871","46,157","46,344","46,709","504,841,373",837,1,1
"Edmonson County, Kentucky",158,"1,622","1,523","1,537","13,269,882",654,1,1
"Elliott County, Kentucky",91,933,944,951,"7,251,500",592,1,1
"Estill County, Kentucky",214,"2,445","2,442","2,403","20,171,551",639,1,1
"Fayette County, Kentucky","11,078","194,611","196,713","194,528","2,503,904,872",986,1,1
"Fleming County, Kentucky",317,"3,079","3,081","3,112","27,893,096",694,1,1
"Floyd County, Kentucky",952,"10,604","10,736","10,735","105,636,767",760,1,1
"Franklin County, Kentucky","1,945","31,359","33,136","32,708","364,709,545",866,1,1
"Fulton County, Kentucky",194,"2,029","2,043","2,050","17,302,384",652,1,1
"Gallatin County, Kentucky",142,"2,461","2,429","2,445","32,958,215","1,037",1,1
"Garrard County, Kentucky",311,"2,164","2,197","2,223","20,630,287",723,1,1
"Grant County, Kentucky",477,"4,881","4,905","4,890","49,654,004",781,1,1
"Graves County, Kentucky",854,"11,304","11,385","11,271","112,435,853",764,1,1
"Grayson County, Kentucky",587,"8,011","8,042","7,992","70,623,215",678,1,1
"Green County, Kentucky",183,"1,731","1,739","1,772","13,476,547",593,1,1
"Greenup County, Kentucky",599,"7,782","7,754","7,752","97,234,667",964,1,1
"Hancock County, Kentucky",179,"4,139","4,165","4,198","71,871,208","1,327",1,1
"Hardin County, Kentucky","2,885","48,275","48,594","48,645","528,122,930",838,1,1
"Harlan County, Kentucky",481,"6,175","6,196","6,183","58,015,745",722,1,1
"Harrison County, Kentucky",338,"4,967","4,986","4,981","53,355,085",824,1,1
"Hart County, Kentucky",329,"5,162","5,114","5,152","48,254,617",722,1,1
"Henderson County, Kentucky","1,162","19,509","19,955","19,821","216,745,485",844,1,1
"Henry County, Kentucky",298,"2,814","2,834","2,785","27,240,183",745,1,1
"Hickman County, Kentucky",99,984,989,955,"7,639,890",602,1,1
"Hopkins County, Kentucky","1,074","16,657","16,796","16,761","181,676,005",835,1,1
"Jackson County, Kentucky",153,"1,648","1,645","1,612","13,485,920",634,1,1
"Jefferson County, Kentucky","25,314","470,767","475,082","474,743","6,729,124,831","1,093",1,1
"Jessamine County, Kentucky","1,304","17,204","17,370","17,264","177,362,426",790,1,1
"Johnson County, Kentucky",491,"5,231","5,215","5,190","44,681,228",659,1,1
"Kenton County, Kentucky","4,208","67,124","67,609","67,585","998,550,274","1,139",1,1
"Knott County, Kentucky",250,"2,300","2,326","2,363","19,397,632",640,1,1
"Knox County, Kentucky",573,"8,019","8,094","8,027","69,884,055",668,1,1
"Larue County, Kentucky",263,"2,547","2,574","2,598","22,508,585",673,1,1
"Laurel County, Kentucky","1,531","26,798","27,163","27,102","256,224,686",729,1,1
"Lawrence County, Kentucky",268,"3,417","3,452","3,462","30,538,752",682,1,1
"Lee County, Kentucky",156,"1,732","1,704","1,706","15,430,353",693,1,1
"Leslie County, Kentucky",163,"1,617","1,600","1,598","15,850,140",760,1,1
"Letcher County, Kentucky",435,"4,507","4,527","4,454","39,715,047",679,1,1
"Lewis County, Kentucky",202,"1,896","1,902","1,913","15,481,319",626,1,1
"Lincoln County, Kentucky",404,"3,928","3,921","3,929","33,990,769",666,1,1
"Livingston County, Kentucky",201,"2,600","2,549","2,501","29,496,250",890,1,1
"Logan County, Kentucky",610,"9,114","9,106","9,159","106,296,801",896,1,1
"Lyon County, Kentucky",216,"2,428","2,390","2,366","20,146,891",647,1,1
"McCracken County, Kentucky","2,428","38,753","39,189","38,929","446,159,081",881,1,1
"McCreary County, Kentucky",256,"2,684","2,676","2,701","24,253,464",694,1,1
"McLean County, Kentucky",210,"2,103","2,048","2,067","20,142,382",748,1,1
"Madison County, Kentucky","2,037","35,183","35,840","35,495","365,213,796",791,1,1
"Magoffin County, Kentucky",200,"1,625","1,606","1,622","12,088,592",575,1,1
"Marion County, Kentucky",459,"8,799","8,833","8,838","95,349,897",831,1,1
"Marshall County, Kentucky",809,"10,995","10,925","10,895","162,201,601","1,141",1,1
"Martin County, Kentucky",186,"2,233","2,264","2,295","25,670,328",872,1,1
"Mason County, Kentucky",519,"8,518","8,537","8,523","91,623,499",827,1,1
"Meade County, Kentucky",413,"4,301","4,294","4,373","42,744,234",761,1,1
"Menifee County, Kentucky",101,957,965,941,"7,849,612",633,1,1
"Mercer County, Kentucky",458,"6,429","6,387","6,235","86,844,229","1,052",1,1
"Metcalfe County, Kentucky",179,"1,875","1,862","1,830","16,706,691",693,1,1
"Monroe County, Kentucky",270,"3,228","3,224","3,247","28,038,513",667,1,1
"Montgomery County, Kentucky",665,"10,413","10,489","10,435","105,517,933",777,1,1
"Morgan County, Kentucky",214,"2,949","2,960","2,924","26,440,534",691,1,1
"Muhlenberg County, Kentucky",613,"8,131","8,172","8,099","88,690,765",839,1,1
"Nelson County, Kentucky","1,204","16,254","16,414","16,348","179,724,940",846,1,1
"Nicholas County, Kentucky",98,863,878,838,"6,508,434",582,1,1
"Ohio County, Kentucky",420,"7,824","7,782","7,849","74,612,434",734,1,1
"Oldham County, Kentucky","1,624","16,165","16,418","16,418","191,048,609",900,1,1
"Owen County, Kentucky",129,"1,370","1,314","1,293","13,258,156",769,1,1
"Owsley County, Kentucky",87,662,648,652,"4,835,200",569,1,1
"Pendleton County, Kentucky",212,"2,373","2,377","2,350","23,958,385",779,1,1
"Perry County, Kentucky",808,"11,238","11,363","11,223","114,091,512",778,1,1
"Pike County, Kentucky","1,446","20,533","20,880","20,881","232,718,339",862,1,1
"Powell County, Kentucky",235,"2,699","2,705","2,637","21,107,547",606,1,1
"Pulaski County, Kentucky","1,661","26,250","26,181","26,211","252,320,293",740,1,1
"Robertson County, Kentucky",49,310,306,306,"2,114,105",529,1,1
"Rockcastle County, Kentucky",244,"3,930","3,941","3,934","35,133,854",687,1,1
"Rowan County, Kentucky",607,"10,343","10,343","10,266","90,941,743",678,1,1
"Russell County, Kentucky",418,"5,781","5,734","5,717","48,523,349",650,1,1
"Scott County, Kentucky","1,215","26,779","26,885","26,788","382,812,575","1,098",1,1
"Shelby County, Kentucky","1,170","17,035","17,321","17,286","179,376,813",802,1,1
"Simpson County, Kentucky",491,"9,137","9,201","9,180","95,224,172",799,1,1
"Spencer County, Kentucky",297,"2,067","2,093","2,085","18,089,031",668,1,1
"Taylor County, Kentucky",721,"12,129","12,535","12,596","110,141,881",682,1,1
"Todd County, Kentucky",255,"2,272","2,261","2,269","18,780,409",637,1,1
"Trigg County, Kentucky",277,"3,090","3,074","3,021","26,210,923",659,1,1
"Trimble County, Kentucky",123,"1,162","1,157","1,092","13,117,855",887,1,1
"Union County, Kentucky",326,"4,994","4,977","5,017","59,298,801",913,1,1
"Warren County, Kentucky","3,797","65,743","65,449","66,102","730,041,042",854,1,1
"Washington County, Kentucky",297,"3,322","3,353","3,361","37,225,414",856,1,1
"Wayne County, Kentucky",349,"5,750","5,758","5,748","44,394,494",594,1,1
"Webster County, Kentucky",243,"3,191","3,229","3,249","41,516,826",991,1,1
"Whitley County, Kentucky",831,"11,958","12,128","11,826","121,601,851",781,1,1
"Wolfe County, Kentucky",130,"1,238","1,238","1,188","9,526,516",600,1,1
"Woodford County, Kentucky",764,"9,161","9,191","9,196","107,888,349",904,1,1
"Unknown Or Undefined, Kentucky","5,246","27,484","27,581","26,536","455,330,150","1,288",1,1
Louisiana,"133,791","1,941,324","1,947,340","1,937,943","24,463,728,603",969,1,1
"Acadia Parish, Louisiana","1,319","14,490","14,337","14,218","138,539,297",743,1,1
"Allen Parish, Louisiana",417,"7,781","7,775","7,619","77,558,165",772,1,1
"Ascension Parish, Louisiana","2,986","46,714","47,257","47,084","673,593,243","1,102",1,1
"Assumption Parish, Louisiana",315,"3,962","4,020","3,962","46,177,020",892,1,1
"Avoyelles Parish, Louisiana",882,"10,517","10,513","10,545","88,285,099",645,1,1
"Beauregard Parish, Louisiana",739,"8,291","8,320","8,057","84,204,640",788,1,1
"Bienville Parish, Louisiana",306,"4,347","4,385","4,377","42,642,511",751,1,1
"Bossier Parish, Louisiana","2,981","44,410","44,674","44,513","473,593,874",818,1,1
"Caddo Parish, Louisiana","7,322","112,254","112,776","112,796","1,323,720,407",904,1,1
"Calcasieu Parish, Louisiana","5,415","103,693","103,690","102,342","1,382,192,713","1,030",1,1
"Caldwell Parish, Louisiana",225,"2,315","2,336","2,346","21,423,022",707,1,1
"Cameron Parish, Louisiana",168,"11,053","9,955","9,371","246,237,596","1,871",1,1
"Catahoula Parish, Louisiana",250,"2,030","2,027","1,977","16,618,358",636,1,1
"Claiborne Parish, Louisiana",282,"3,364","3,389","3,402","32,652,555",742,1,1
"Concordia Parish, Louisiana",449,"5,287","5,298","5,204","45,493,891",665,1,1
"De Soto Parish, Louisiana",554,"7,101","7,109","7,088","94,159,312","1,020",1,1
"East Baton Rouge Parish, Louisiana","15,980","272,556","273,811","271,520","3,817,108,167","1,077",1,1
"East Carroll Parish, Louisiana",184,"1,753","1,776","1,723","13,806,196",607,1,1
"East Feliciana Parish, Louisiana",347,"4,992","5,094","5,186","52,936,234",800,1,1
"Evangeline Parish, Louisiana",634,"7,814","7,859","7,899","71,016,742",695,1,1
"Franklin Parish, Louisiana",430,"4,735","4,716","4,743","36,301,287",590,1,1
"Grant Parish, Louisiana",233,"3,470","3,457","3,337","37,022,460",832,1,1
"Iberia Parish, Louisiana","1,879","26,720","26,525","26,600","338,944,273",980,1,1
"Iberville Parish, Louisiana",761,"16,689","16,497","16,226","298,546,841","1,394",1,1
"Jackson Parish, Louisiana",295,"3,381","3,394","3,349","34,746,282",792,1,1
"Jefferson Parish, Louisiana","14,147","190,656","191,402","191,758","2,503,154,745","1,007",1,1
"Jefferson Davis Parish, Louisiana",755,"8,348","8,357","8,163","80,796,298",750,1,1
"Lafayette Parish, Louisiana","9,934","132,839","133,481","133,410","1,690,556,893",976,1,1
"Lafourche Parish, Louisiana","2,030","34,334","34,401","34,276","443,461,048",993,1,1
"LaSalle Parish, Louisiana",444,"4,625","4,666","4,675","46,347,627",766,1,1
"Lincoln Parish, Louisiana","1,288","19,618","19,526","19,393","182,737,891",720,1,1
"Livingston Parish, Louisiana","2,317","28,397","28,505","28,424","277,881,541",752,1,1
"Madison Parish, Louisiana",269,"3,148","3,137","3,117","24,016,534",589,1,1
"Morehouse Parish, Louisiana",539,"6,710","6,586","6,544","57,896,747",673,1,1
"Natchitoches Parish, Louisiana",947,"13,291","13,422","13,569","121,573,733",696,1,1
"Orleans Parish, Louisiana","13,257","199,637","201,029","199,048","2,721,145,275","1,047",1,1
